PAYLOAD
661,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""130\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
662,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""132\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
663,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""133\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
664,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""136\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
665,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""138\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
666,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""140\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
667,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""141\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
668,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""143\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
669,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""144\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
670,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""145\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
671,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""146\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
672,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""147\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
673,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""148\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
674,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""149\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
675,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""150\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
676,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""151\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
677,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""152\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
678,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""154\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
679,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""155\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
680,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""156\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
681,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""157\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
682,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""158\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
683,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""159\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
684,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""160\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
685,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""161\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
686,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""162\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
687,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""163\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
688,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""164\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
689,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""165\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
690,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""166\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
691,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""168\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
692,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""170\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
693,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""171\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
694,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""172\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
695,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""173\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
696,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""174\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
697,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""175\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
698,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""176\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
699,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""177\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
700,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""178\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
701,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""179\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
702,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""180\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
703,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""181\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
704,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""182\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
705,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""183\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
706,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""184\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
707,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""185\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
708,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""186\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
709,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""187\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
710,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""188\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
711,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""189\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
712,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""190\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
713,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""195\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
714,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""198\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
715,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""250\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
716,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""251\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
717,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""393\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
718,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""395\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
719,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""485\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
720,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""115\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
721,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""482\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
722,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""491\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
723,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""483\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
724,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""411\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
725,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""421\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
726,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""469\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
727,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""470\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
728,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""468\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2021\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
729,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""2\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
730,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""4\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
731,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""5\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
732,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""6\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
733,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""7\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
734,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""8\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
735,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""9\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
736,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""13\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
737,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""14\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
738,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""17\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
739,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""18\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
740,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""19\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
741,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""23\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
742,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""26\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
743,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""27\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
744,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""28\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
745,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""29\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
746,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""30\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
747,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""32\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
748,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""33\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
749,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""35\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
750,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""36\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
751,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""43\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
752,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""44\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
753,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""45\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
754,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""46\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
755,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""47\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
756,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""51\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
757,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""52\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
758,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""53\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
759,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""54\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
760,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""55\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
761,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""57\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
762,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""58\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
763,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""59\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
764,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""60\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
765,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""61\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
766,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""62\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
767,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""64\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
768,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""65\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
769,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""101\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
770,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""102\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
771,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""103\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
772,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""104\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
773,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""105\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
774,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""106\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
775,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""107\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
776,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""109\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
777,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""110\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
778,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""111\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
779,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""112\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
780,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""113\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
781,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""114\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
782,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""116\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
783,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""117\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2022\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
